"catolizar superintendencia","Miraflores",13,206,3261.06,3082.41,2641.49,3176.2,12161.16
"narración tisanuro","San Juan de Lurigancho",4,53,1262.52,1520.59,1518.99,1712.45,6014.55
"espongiario pantomima","San Borja",13,206,4600.62,3917.8,4052.08,4801.29,17371.79
"despendedor nariguera","Comas",13,188,977.96,1113.62,964.32,1056.05,4111.95
"interlocutor gasajado","San Martin de Porres",3,36,886.81,913.3,950.61,1024.86,3775.58
"paquistaní azararse","Santiago de Surco",2,27,1927.4,2037.48,1605.81,2091.76,7662.45
"desconsoladamente creativo","Villa María del Triunfo",10,140,1302.98,1484.97,1352.45,1575.76,5716.16
"parcionero mitológico","Rimac",6,95,2276.51,2865.35,3248.22,2925.11,11315.19
"muletillero taponamiento","San Juan de Lurigancho",4,52,1852.65,2015.99,2000.36,1860.88,7729.88
"nayarita entomología","Santiago de Surco",8,122,3194.54,3348.25,4517.04,3980.25,15040.08
"sencillez descaudillar","Comas",2,29,3686.14,3069.47,2882.59,2709.36,12347.56
"escambronal acomplejado","Rimac",3,45,2636.53,2360.39,2662.1,2077.14,9736.16
"olfativo marmotera","Comas",10,126,5393.25,4678.39,3948.07,4423.89,18443.6
"charrería encruelecer","Comas",13,198,2412.84,3035.05,2971.1,1992.65,10411.64
"vaniloquio introspectivo","San Juan de Lurigancho",4,56,2233.8,2116.29,2223.89,2740.92,9314.9
"canutazo chacalele","San Borja",2,30,3168.57,4174.75,3507.26,3988.1,14838.68
"llenador retornar","Santiago de Surco",13,201,2269.28,2042.51,2596.42,2288.56,9196.77
"contonearse electrizante","Barranco",12,189,5067.56,5204.43,4647.41,4251.6,19171
"dravidiano subsolar","Santiago de Surco",3,47,2663.97,3309.92,2883.19,2766.28,11623.36
"resbalera desalivar","Los Olivos",6,106,4545.58,3436.27,2954.94,4167.46,15104.25
"complejidad escarola","Independencia",3,44,1352.27,1030.56,1191.42,1137.21,4711.46
"contramano panoplia","Villa María del Triunfo",10,152,4224.48,4522.1,3891.84,4093.23,16731.65
"amígdala badanado","Santiago de Surco",3,47,3430.49,3990.72,4023.47,4117.92,15562.6
"muchachada entubación","San Borja",7,95,5443.38,5256.79,4929.57,5313.61,20943.35
"mezcalero cuatrisílabo","San Luis",3,47,2174.93,1473.26,1969.04,1815.09,7432.32
"frasqueta ministril","Rimac",4,68,3252.19,2866.8,3523.44,2498.1,12140.53
"pelambrero polifarmacia","Surquillo",6,94,2963.76,3183.05,3476.33,2956.55,12579.69
"sepultura aderezar","Santiago de Surco",12,185,3295.9,3782.48,3479.7,4151.34,14709.42
"infibulación corderuna","San Juan de Miraflores",5,65,903.93,1042.5,977.6,935.25,3859.28
"sorbición anudadura","San Juan de Lurigancho",2,29,3100.36,2464.55,2642.4,2579.33,10786.64
"ganglionar hinnible","San Martin de Porres",5,85,2986.13,2911.72,2504.35,2660.03,11062.23
"experimentalista toponimia","El Agustino",7,126,3420.59,2680.39,3292.56,2956.94,12350.48
"diferido perdigón","San Juan de Lurigancho",6,106,2327.55,1889.52,1713.42,2142.8,8073.29
"buenamoza anfibolita","Breña",5,67,2111.76,2289.43,2704.55,2311.19,9416.93
"emparejado escandinavo","Los Olivos",2,23,3970.88,3647.08,3373.31,3216.11,14207.38
"eperlano redondamente","Comas",13,181,1508.22,1307.32,1100.48,983.05,4899.07
"epistolario perfeccionista","Independencia",2,33,2026.93,2595.31,2285.54,2295.69,9203.47
"tirachinos radiograbador","Los Olivos",3,51,2330.33,2533.73,2037.13,1811.22,8712.41
"paciencia considerar","Comas",4,48,995.38,1270.81,1325.38,1142.72,4734.29
"reensayar inextinguible","Independencia",2,28,1862.12,1779.24,1269.41,1951.74,6862.51
"contracambio hierofanta","Independencia",2,25,3750.67,4572.35,2748.29,3169.17,14240.48
"umbrático pingorotudo","Chorrillos",3,55,1725.11,1589.89,1693.43,1150.82,6159.25
"magnetocalórico atributivo","Comas",13,191,1063.55,1312.4,1445.88,1205.89,5027.72
"regidoría cerradizo","San Martin de Porres",6,94,2885.12,2268.42,2880.54,2533.49,10567.57
"entozoario infructuosamente","San Juan de Miraflores",2,31,1924.93,2452.46,1738.81,2169.39,8285.59
"nefrótico derrumbamiento","Ate",2,31,1982.39,1901.65,2292.46,1900.99,8077.49
"viabilidad apasturar","Rimac",12,182,2700.36,2341.61,2493.85,2514.14,10049.96
"corvejón apagapenol","San Juan de Lurigancho",2,20,1642.51,1209.34,957.26,1109.06,4918.17
"recriminatorio encharcamiento","Comas",11,169,1061.95,1149.82,1044.19,1398.84,4654.8
"inversor inhospedable","San Martin de Porres",3,52,1679.55,1868.03,2337.32,2416.74,8301.64
"hipnosis exagerativo","El Agustino",2,26,2818.51,2845.24,3241.41,2473.45,11378.61
"primuláceo falsamente","Comas",4,53,4386.46,4125.87,5173.7,4390,18076.03
"longánimo cuadriliteral","Chorrillos",13,181,2741.14,2648.07,2541.78,2814.18,10745.17
"ginecológico decantar","Comas",5,81,1262.54,1535.58,1375.07,1512.07,5685.26
"autorizar cosquilleo","San Juan de Lurigancho",10,143,1762.93,1516.02,1603.01,2180.5,7062.46
"conllevador atacameño","San Juan de Miraflores",6,86,2168.01,2172.02,2012.04,2167.08,8519.15
"fotolisis alivioso","San Juan de Lurigancho",4,73,1060.56,1505.74,1305.37,1375.91,5247.58
"desarzonar sometimiento","San Juan de Miraflores",13,197,1650.07,1927.83,1669.76,1530.52,6778.18
"experimentación alopiado","Rimac",11,138,1387.77,1212.76,1250.07,1329.61,5180.21
"ahuecamiento problemática","El Agustino",10,147,1584.74,1595.58,1041.38,1481.1,5702.8
"silicona terrorífico","Santiago de Surco",13,196,2079.14,1878.93,1651.83,1831.91,7441.81
"llanisco arrebolarse","San Martin de Porres",2,27,1526.73,1191.3,1377.74,1316.95,5412.72
"inconfidente preclásico","San Juan de Lurigancho",9,130,2954.24,3135.26,3239.5,3582.08,12911.08
"chistera marchitable","San Martin de Porres",5,81,1132.01,1379.88,961.32,828.58,4301.79
"parrandista escuridad","San Isidro",10,163,2555.62,2360.24,2564.77,2638.34,10118.97
"laringoscopia insumisión","Los Olivos",2,28,2995.95,2060.12,2507.77,2385.93,9949.77
"desamparador bebetina","San Juan de Lurigancho",7,91,1061.75,1306.46,1203.22,1297.16,4868.59
"antirreumático soltador","San Isidro",7,113,2376.24,2129.48,2501.3,2587.2,9594.22
"empingorotado desfavorable","Puente Piedra",4,67,5233.63,4746.91,4698.79,4597.95,19277.28
"atemperador carpintera","Santa Anita",3,47,1580.77,1349.5,1321.22,1370.3,5621.79
"hipocrás albarillo","Comas",5,79,1391.75,1246.15,1328.96,1175.56,5142.42
"regloscopio protectorado","La Victoria",13,183,1574.16,1396.32,1594.27,1618.49,6183.24
"changallo frontenis","La Molina",2,33,5289.2,5719.12,4059.56,4753.53,19821.41
"matación garrulador","Rimac",4,59,1741.41,1327.18,1945.72,1346.47,6360.78
"sinécdoque añadimiento","San Juan de Lurigancho",6,76,1352.79,1747.46,1853.07,1688.98,6642.3
"marítimo alzadizo","Ate",8,95,1361.01,1483.2,1119.5,1595.49,5559.2
"histerectomía colorante","Santiago de Surco",7,96,1871.91,2326,2590.46,2663.64,9452.01
"carosiera furrusca","Santiago de Surco",2,27,2529.12,2240.82,2450.05,2657.8,9877.79
"proconsular dirigencia","Rimac",3,42,2441.93,2790.27,2566.66,3237.83,11036.69
"eficacia antropofagia","Santiago de Surco",12,166,1713.65,1515.52,1905.15,1189.92,6324.24
"trascorral embarbecer","Santa Anita",12,184,2079.74,2576.77,2401.27,1831.29,8889.07
"nariguilla granadal","Los Olivos",4,61,3555.47,3528.1,3564.12,3977.45,14625.14
"guardabarrancos confederativo","San Martin de Porres",2,33,1586.89,1520.84,1679.94,1954.1,6741.77
"adquirido benteveo","San Martin de Porres",3,46,1273.58,1182.6,1096.64,1359.34,4912.16
"escolásticamente fetichista","San Juan de Lurigancho",13,179,1318.29,1342.04,1397.74,1155.07,5213.14
"angiográfico paneslavista","Comas",5,64,1868.7,2121.79,1941.18,1836.58,7768.25
"lineamento maderaje","San Miguel",2,31,1844.44,1482.07,1625.12,1917.83,6869.46
"anidamiento anomalístico","Magdalena del Mar",13,200,1073.03,1325.28,1423.08,1194.1,5015.49
"carábido preponderante","Comas",6,84,956.02,1158.87,1462.58,1457.95,5035.42
"pipetear atraidorado","Los Olivos",2,32,2081.35,2947.83,2505.91,2247.18,9782.27
"bioética ciudadela","La Victoria",3,56,961.76,1031.43,1029.37,1167.29,4189.85
"hidrocefalia calzonudo","Independencia",11,173,3278.6,3316.03,3071.55,3191.87,12858.05
"aqueresar preestablecido","San Juan de Lurigancho",6,103,2281.22,2150.53,2084.66,1791.88,8308.29
"dañación perillán","San Martin de Porres",12,186,3020.16,2686.63,3334.54,2723.03,11764.36
"estibador timpanización","Comas",3,47,1381.44,1794.26,1292.92,1268.46,5737.08
"soberbio semitismo","Villa María del Triunfo",8,133,1757.84,2392.22,2215.22,1934.24,8299.52
"angustiar chinchar","Chorrillos",6,85,2545.19,1952.84,2238.57,1824.03,8560.63
"batanear embrisar","San Martin de Porres",2,36,2579.04,1561.34,1347.99,1921.34,7409.71
"preceder bellasombra","San Martin de Porres",5,61,4246.39,4060.09,3573.09,3751.38,15630.95
"antuerpiense porcionista","Comas",4,69,2115.38,2015.47,1720.63,2248.28,8099.76
"acertero barrunto","Villa María del Triunfo",2,35,1700.86,1355.77,1358.55,1211.95,5627.13
"antiespumante fructificable","El Agustino",13,220,2060.63,2070.6,1990.98,2312.37,8434.58
"cornezuelo acuchillado","Independencia",3,50,1342.15,1480.98,1194.08,1576.69,5593.9
"inmunodepresor calabozo","Ate",3,43,1850.98,1992.53,1691.46,1746.26,7281.23
"estuosidad guardavalla","Independencia",2,30,3428.21,4370.7,4283.06,4215.13,16297.1
"aojadura destructor","San Miguel",10,123,2874.69,3310.48,3153.36,2896.09,12234.62
"diversidad gallarín","La Molina",8,105,2679.59,1945.42,2347.75,2757.27,9730.03
"tertuliante hilvanado","Puente Piedra",5,73,1375.35,1157.25,1227.08,973.36,4733.04
"plasenciano ferradura","San Isidro",3,49,3797.73,3934.61,4000.72,3645.24,15378.3
"reforzador malamujer","Santa Anita",8,107,1392.41,1259.2,1289.16,1347.58,5288.35
"alimpiamiento resolgar","Ate",5,63,1008.55,1265.19,791.68,1232.73,4298.15
"castrapuercas musicoterapia","Santa Anita",4,64,2930.97,2782.91,3028.67,2668.18,11410.73
"contravía mamiforme","Ate",4,45,2258.15,2404.39,2511.66,2626.26,9800.46
"revivificación churrinche","San Juan de Lurigancho",11,187,3638.87,3788.05,3766.79,3339.02,14532.73
"paquebot gubernamental","San Juan de Lurigancho",9,150,2986.56,2897.77,2911.12,3151.46,11946.91
"policroísmo estricia","Chorrillos",13,154,2262.94,1884.23,2109.92,2344.89,8601.98
"cilindrar espumoso","San Martin de Porres",6,87,1633.66,1337.51,1808.86,2020.84,6800.87
"bicromía desparecer","Ate",4,62,2591.05,2486.21,2280.55,1988.91,9346.72
"macanazo moviente","Los Olivos",2,36,2904.95,2556.11,2818.81,3471.56,11751.43
"coroliflora interdependiente","San Juan de Lurigancho",4,65,1138.67,1041.99,1104.68,775.95,4061.29
"escorpera catabólico","Comas",3,34,1928.12,2615.37,1663.05,2218.76,8425.3
"coliflor mapachín","San Juan de Lurigancho",4,75,1596.14,1189.89,1676.65,1250.68,5713.36
"arquitrabe pequeñez","Puente Piedra",5,74,2029.32,2534.37,2778.5,2344.73,9686.92
"fideísmo precaucionarse","Chorrillos",2,26,2196.48,1756,1622.94,1640.35,7215.77
"tufillas odiosidad","San Juan de Miraflores",6,87,1943.6,1457.42,1956.41,1479.7,6837.13
"riesgoso acampanado","San Juan de Miraflores",4,58,2281.81,1732.68,2462.39,1852.04,8328.92
"buhonero viacheño","Ate",2,37,1452.5,1315.74,954.68,1157.06,4879.98
"triforme embarbecer","El Agustino",3,52,1400.51,1433.75,1915.57,1380.33,6130.16
"desdende tochimbo","San Juan de Lurigancho",2,27,3445.45,3301.03,4329.52,3248.22,14324.22
"pingüedinoso esponjosidad","San Martin de Porres",3,44,4434.14,3606.94,3561.57,3691.93,15294.58
"chichito sinvergüenzón","Ate",3,42,1329.56,1196.12,1201.18,1026.56,4753.42
"venerablemente colombroño","San Juan de Lurigancho",5,85,3252.91,2971.55,3177.67,2994.58,12396.71
"recocido salicíneo","Villa María del Triunfo",4,65,2622.75,3318.56,2776.83,2193.49,10911.63
"bucéfalo consanguíneo","Los Olivos",7,91,2389.92,2286.46,2490.37,2286.22,9452.97
"importuno individuación","Comas",2,31,4637.69,5310.85,5194.57,5333.08,20476.19
"confesante delinquir","San Martin de Porres",3,47,1745.7,1420.47,1505.87,1720.3,6392.34
"pichirrear heteronimia","La Victoria",8,102,1785.98,2013.93,1932.97,2042.84,7775.72
"trapeador antiguamiento","Ate",7,108,1141.44,1745.75,1371.63,1181.14,5439.96
"suscripto trastesado","La Molina",2,25,4728.75,3993.43,3710.97,3467.84,15900.99
"aborrecimiento apropósito","San Juan de Lurigancho",2,24,3682.06,3816.64,4043.22,3803.28,15345.2
"ardentía faccionar","San Luis",8,116,1989.11,2493.86,2520.63,2263.69,9267.29
"pipiriles alguacilillo","Los Olivos",5,62,1669.5,1849.43,2052.47,1818.74,7390.14
"coeficiencia droguete","Rimac",3,46,1900.88,2437.14,2091.84,2504.96,8934.82
"argulloso emocionalidad","San Juan de Lurigancho",6,114,2504.56,2933.15,3061.5,3102.37,11601.58
"cuatromilpas incumbencia","San Miguel",5,70,3444.77,2906.13,3454.27,3609.56,13414.73
"cinamomo imbricación","Comas",8,124,2455.23,2220.64,2025.98,1839.39,8541.24
"copichuela bronquina","Independencia",7,105,2012.99,1717.69,2005.5,1782.29,7518.47
"preterición trasfusor","Surquillo",10,162,2754.37,2750.34,2653.59,2801.21,10959.51
"vitorioso esmaltar","Ate",6,89,4013.65,3363.78,3359.42,3267.55,14004.4
"famélico guachinear","San Juan de Lurigancho",13,187,5344.52,5195.9,6723.18,5263.45,22527.05
"elementado tembladera","Comas",3,37,2437.08,2460.45,2712.08,2690.31,10299.92
"retórico competer","San Martin de Porres",3,46,1591.4,1388.04,1392.98,1612.94,5985.36
"desencarnar apezonado","San Martin de Porres",2,30,1980.07,2147.39,2179.21,1882.96,8189.63
"simbiosis frenético","San Juan de Lurigancho",3,40,879.5,1280.03,1056.31,1150.92,4366.76
"tetuntazo trasverso","Comas",13,203,3376.29,2572.59,2277.14,2407.85,10633.87
"tachonería tolerante","San Juan de Lurigancho",3,50,4344.46,3474.32,4028.41,3708.34,15555.53
"juntador tejemaneje","Santiago de Surco",7,101,3746.34,3333.36,3371.96,2907.52,13359.18
"conchesta costilludo","La Victoria",3,42,4151.92,3332.77,3346.48,3211.41,14042.58
"engusanarse disolver","Villa María del Triunfo",4,51,2909.99,2635.16,2729.22,3087.07,11361.44
"cohombrillo cazallero","Rimac",13,178,2864.97,2719.47,2901.81,2818.53,11304.78
"morel de sal santiaguero","San Juan de Lurigancho",5,79,1082.91,1369.34,1145.44,1253.33,4851.02
"robiñano irresistible","San Martin de Porres",2,26,2817.41,2106.3,3114.65,2504.93,10543.29
"dulzorar empulgar","San Juan de Lurigancho",9,126,1405.33,1121.12,1327.84,1116.59,4970.88
"erupcionar colibacilo","San Juan de Lurigancho",6,103,2069.29,1497.92,1919.87,1748.8,7235.88
"desguabilar malignizarse","San Juan de Miraflores",4,50,2153.02,2201.51,2239.4,1943.22,8537.15
"vasallaje adoración","Chorrillos",5,66,1773.35,1867.78,1782.62,2654.19,8077.94
"maravilloso denunciador","Independencia",2,32,1494.18,1269.5,1746.45,1675.58,6185.71
"lebrancho enfriadera","Ate",12,185,1477.31,1801.11,1352.75,1384.14,6015.31
"ejemplarmente hematólogo","Comas",2,32,2658.91,2897.43,3081.67,3503.94,12141.95
"chabolista retoricadamente","San Juan de Miraflores",2,27,944.38,1329.41,1174.64,951.96,4400.39
"encordonar veintidoseno","Ate",11,179,3921.22,3509.69,3497.35,3183.51,14111.77
"apañamiento haplología","Comas",11,164,1360.63,1318.17,1663.08,1378.89,5720.77
"naturista mimetización","Ate",2,32,5136.71,5012.92,4762.06,5001,19912.69
"sustraer librecambista","Chorrillos",4,62,1987.02,1615.14,1765.35,1171.14,6538.65
"sinedrio teleadicto","San Juan de Lurigancho",2,30,1063.39,1248.65,1068.52,976.81,4357.37
"observador esparceta","Rimac",7,95,1112.92,1303.91,867.81,1223.75,4508.39
"malquerencia decentemente","Jesús María",2,18,1897.46,1665.18,2058.45,1678.83,7299.92
"nazareno tamalada","Surquillo",9,114,2543.87,2620.31,2322,2531.16,10017.34
"enhorcar descriarse","Ate",9,157,5000.69,5447.56,4871.99,3843.87,19164.11
"iliturgitano opacidad","La Victoria",5,69,1356.09,1563.2,1394.64,1159.76,5473.69
"arrodillamiento justiciable","San Juan de Miraflores",6,77,1814.75,1729.73,2150.86,2244.46,7939.8
"falangista cobijeño","San Juan de Lurigancho",2,34,1605.41,1820.93,1878.21,1438.51,6743.06
"deshonor chimuelo","Santa Anita",3,60,3240.27,3034.87,2921.91,3358.96,12556.01
"ecualización esclerodermia","Villa María del Triunfo",6,96,1062.14,1243.84,1396.64,1270.9,4973.52
"liguilla crústula","Villa María del Triunfo",13,209,2883.21,2731.06,2953.6,2960.36,11528.23
"bombardero antisemita","Lince",6,102,2141.28,2124.49,1935.13,1802.08,8002.98
"arropera unisonancia","Ate",2,24,2003.64,1769.23,1823.38,1813.23,7409.48
"epidiascopio apocharse","Villa María del Triunfo",4,69,2838.9,2970.01,3050.99,3256.47,12116.37
"felicitación derredor","San Martin de Porres",13,177,2329.84,2418.51,2419.66,2041.3,9209.31
"capitidisminuido atresnalar","Los Olivos",4,63,1584.55,1823.33,1810.03,1606.58,6824.49
"garantir chincheta","San Juan de Lurigancho",3,41,3545.35,2948.91,3599.98,3327.49,13421.73
"imprevisto logicismo","San Martin de Porres",5,86,3462.71,3389.76,3426.54,3053.99,13333
"sallador autodominio","San Isidro",5,71,3412.74,4570.1,4466.08,4018.79,16467.71
"pravedad conversacional","La Victoria",3,36,1076.71,1112.72,899.18,996.02,4084.63
"emperadora bigarrado","San Juan de Lurigancho",5,64,2572.76,1976.9,2360.43,2276.21,9186.3
"arboricida categoría","San Martin de Porres",2,26,1553.61,1113.57,1194.31,1565.91,5427.4
"nombradamente seisillo","San Juan de Miraflores",3,30,885.98,1458.2,949.29,1190.1,4483.57
"despechoso bacoreta","Chorrillos",9,129,3062.83,2695.98,2453.18,2989.67,11201.66
"comechingón comprobación","Independencia",7,101,2540.04,3012.52,3214.46,2481.78,11248.8
"tramitador ergotina","Ate",13,209,2113.6,2293.7,1753.11,1454.88,7615.29
"olorizar arbolillo","La Victoria",13,194,2163.68,2199.29,1836.58,2330.67,8530.22
"branquial varetear","San Juan de Lurigancho",6,95,2250.28,1732.28,2024.98,1592.95,7600.49
"cuatorviro desengaño","Los Olivos",9,161,4309.29,5114.01,4882.04,4156.36,18461.7
"colaboracionista agremiación","San Miguel",4,58,1813.57,1527.85,1977.52,2278.08,7597.02
"embarrijo laderoso","Jesús María",10,154,874.12,926.86,1022.28,1058.16,3881.42
"cancioneril rapsodia","San Martin de Porres",5,60,1472.51,1745.22,1365.61,1637.26,6220.6
"pernetas cuentapasos","Los Olivos",5,80,3648.12,4481.9,3578.98,3622.91,15331.91
"dentario dorondón","Los Olivos",6,78,2796,3164.95,2688.28,3107.85,11757.08
"menoración propietario","San Juan de Miraflores",6,104,2260.09,2216.97,2035.23,2274.41,8786.7
"menchevismo carancho","Villa María del Triunfo",5,82,3148.95,3610.36,3376.97,2762.54,12898.82
"terrajero encauchado","San Juan de Lurigancho",2,22,2017.29,2747.34,2307.38,2394.9,9466.91
"cariadura refrigerante","Ate",3,55,3675.13,3551.58,3652.91,3528.29,14407.91
"altitonante diáfisis","San Martin de Porres",6,97,1708.3,1594.57,1250.53,1236,5789.4
"resuelve necrópsico","Los Olivos",7,101,2063.08,1437.31,1508.66,2189.2,7198.25
"experiencial perjudicar","Jesús María",7,105,1418.31,1634.9,2063.75,1456.26,6573.22
"proxenetismo batifondo","Santa Anita",2,31,3982.89,3638.29,3771.13,3463.55,14855.86
"sotobosque transferencia","Puente Piedra",13,173,1598.24,1673.68,1845.12,1930.69,7047.73
"escarbadura coyuntura","San Juan de Lurigancho",12,192,3058.56,2736.46,2964.77,3317.9,12077.69
"anticoncepción flagelado","San Juan de Miraflores",6,76,1462.28,1300.39,1624.07,1319.92,5706.66
"rejuntar almazara","Santiago de Surco",4,62,4285.16,4727.91,4748.59,4238.98,18000.64
"cuchillada nahuatlato","Ate",13,192,1778.36,2277.51,1927.91,1822.83,7806.61
"disertador mistagógico","Rimac",4,56,1485.78,1557.81,1735.74,2127.1,6906.43
"homoplastia cortafuego","Independencia",3,41,1216.35,1883.18,1846.92,1368.99,6315.44
"voluntad singladura","San Juan de Miraflores",6,104,1234.32,1316.38,1306.58,1068.89,4926.17
"secuencia desacomodado","Santiago de Surco",4,71,5647.67,5002.68,4840,5447.79,20938.14
"incensario dictador","San Juan de Miraflores",2,36,2784.96,2561.26,2974.66,2619.23,10940.11
"creosotado cocheril","San Juan de Lurigancho",5,68,1250.18,1269.25,1560.19,1428.1,5507.72
"claudicar sinedrio","Puente Piedra",3,49,2449.32,2631.65,2431.24,2670.45,10182.66
"engarrafar avalentar","Chorrillos",8,103,1753.57,1749.11,1672.17,1468.53,6643.38
"reactivo grillete","Santiago de Surco",2,34,1649.38,1985.53,1897.49,2075.36,7607.76
"bienvista litráceo","San Juan de Lurigancho",9,142,1993.3,1733.03,1777.15,1988.98,7492.46
"alcachofado miruello","San Miguel",3,31,2870.62,3427.44,3573.86,3358.06,13229.98
"encatrinarse cachigordo","Chorrillos",12,188,2319.82,2856.71,2798.35,2786.51,10761.39
"abiótico fervorar","Comas",4,62,2375.24,1911.4,2259.95,2114.37,8660.96
"potabilizar chaspear","Santiago de Surco",13,206,4515.21,3760.1,3818.05,4211.49,16304.85
"farisaicamente tipográfico","La Molina",13,178,3175.37,3077.84,3476.15,3256.97,12986.33
"carlanca población","Ate",4,71,3809.44,3230.98,3180.85,2640.57,12861.84
"concebimiento medicable","Comas",4,65,905.46,1191.03,1071.64,1230.92,4399.05
"engranaje heteroclamídeo","Ate",3,49,1021.82,1335.1,1356.37,1242.2,4955.49
"maniluvio garrochar","Chorrillos",3,52,2063.84,2537.09,2128.62,1562.71,8292.26
"cauquenino rompeolas","Magdalena del Mar",13,190,3094.34,4169.1,2899.86,3560.84,13724.14
"parinacoteño duraznal","San Luis",13,186,1274.28,1207.66,1273.75,1125.57,4881.26
"caramujo terminador","San Juan de Lurigancho",4,62,1293.36,1479.59,1160.18,1005.81,4938.94
"contumaz rehilete","San Juan de Lurigancho",8,98,3803.91,4086.36,3786.02,3918.16,15594.45
"delicadez financiación","San Martin de Porres",13,186,3970.3,3189.19,4209,3907.89,15276.38
"chupalla quintacolumnista","Independencia",4,57,2003.1,1298.12,1446.85,1412.79,6160.86
"condurar resarcir","Puente Piedra",9,156,1444.39,1751.58,1665.24,1756.32,6617.53
"manutigio reescribir","San Martin de Porres",3,47,1307.14,1086.13,826.89,1193.11,4413.27
"enaguazar feminidad","Santiago de Surco",8,127,5308.86,5240.48,5103.19,5656.11,21308.64
"predador espigador","Puente Piedra",13,156,2368.53,2622.65,2975.09,2577.79,10544.06
"cuñadería desinfección","Los Olivos",12,168,1700.45,1921.4,1758.76,1734.4,7115.01
"alpinismo cocodrilo","Ate",13,199,1532.52,1985.59,2156.3,2089.35,7763.76
"penalización talonada","San Juan de Lurigancho",8,111,1622.54,1936.05,1381.08,1546.97,6486.64
"ojaladura opinable","El Agustino",3,45,1208.72,1353.42,1235.62,1205.21,5002.97
"confesonario ventisquero","Comas",4,59,4512.85,4431.84,5030.97,4924.76,18900.42
"trapiento subalternar","Puente Piedra",8,127,5081.38,5055.63,4918.38,4817.38,19872.77
"sericicultor desenfadaderas","Los Olivos",3,45,3056.67,2956.03,3382.92,3606.76,13002.38
"cronografía pesquisón","San Juan de Lurigancho",5,53,900.14,1316.09,993.58,1181.98,4391.79
"chompipe infusorio","Ate",2,24,1424.63,1239.79,1310.91,1434.69,5410.02
"unicaule superfluidad","Villa María del Triunfo",3,48,2834.21,2240.42,2317.34,2453.42,9845.39
"tipometría ebulición","Santiago de Surco",4,58,1563.56,1860.02,1273.19,1539.33,6236.1
"cencerra humanismo","Ate",8,109,4424.79,3323.05,3670.18,4421.83,15839.85
"magnánimo operatividad","San Juan de Miraflores",3,41,2064.12,2589.23,2314.32,2422.41,9390.08
"adjurador contramano","Independencia",4,76,1216.39,1426.06,1126.81,1078.4,4847.66
"bolencia sorbedor","Villa María del Triunfo",13,248,1941.01,1805.63,1535.26,1663.34,6945.24
"recapitulación gesticular","Chorrillos",9,135,1900.24,2108.27,2554.78,2032.59,8595.88
"tizonera divisadero","Chorrillos",3,51,2238.47,1752.1,2498.46,1860.16,8349.19
"repeladura papelorio","Chorrillos",6,88,1742.25,2684.04,2294.95,2534.27,9255.51
"escurrir peloponesio","Ate",6,81,2395.38,2432.47,2538.58,2088.89,9455.32
"plurinacional desposorio","Villa María del Triunfo",4,53,1563.96,1464.56,1484.8,2144.86,6658.18
"metisaca mordiente","Villa María del Triunfo",10,161,1849.23,2164.11,2153.77,2235.62,8402.73
"clorofila zarzuelero","San Martin de Porres",3,56,5054.85,4732.77,4882.32,5088.41,19758.35
"fragmentario innavegable","Los Olivos",8,127,3764.05,3658.64,3438.55,3379.18,14240.42
"itericia realizador","San Martin de Porres",3,38,2144.75,3259.84,2436.52,2968.67,10809.78
"crizneja epistemología","San Miguel",7,109,1436.04,1681.57,1779.83,1939.88,6837.32
"bestializarse escalfarote","Villa María del Triunfo",2,28,3059.47,3224.67,3876.12,3154.72,13314.98
"fonóptico muchachil","Santiago de Surco",7,96,5134.8,5026.98,5034.53,4744.92,19941.23
"sollozar expiación","San Juan de Lurigancho",13,195,4390.69,4563.31,4131.39,4219.53,17304.92
"desencasadura friabilidad","Ate",3,49,1562.04,1662.43,1345.08,1896.41,6465.96
"autobombo amolanchín","El Agustino",9,155,1105.63,802.51,1121.04,954.06,3983.24
"rehabilitación chirigotero","Independencia",4,54,1860.94,1235.04,1482.34,1596.13,6174.45
"ornitóptero charcutería","San Martin de Porres",12,203,1093.91,1059.84,1196.14,976.61,4326.5
"caballerato provecho","San Juan de Lurigancho",11,164,1117.67,1385.36,1466.61,1257.04,5226.68
"conducente puertorriqueño","Santiago de Surco",12,193,1886.45,1500.87,1547.64,1390.82,6325.78
"bitonalidad chachajo","San Juan de Miraflores",4,42,1401.21,1217.25,1252.31,1216.23,5087
"neuroanatómico alóbroge","Puente Piedra",4,57,2043.13,2942.72,3712.65,2583.47,11281.97
"artrosis resistir","El Agustino",7,100,3280.39,3186.11,2473.37,2652.86,11592.73
"plumilla accesible","La Victoria",6,105,1392.9,2224.21,1610.81,1547.57,6775.49
"actinométrico postural","San Juan de Miraflores",3,43,1979.63,1204.79,1734.57,1569.17,6488.16
"semifusa antifonero","San Juan de Lurigancho",13,185,1232.42,1904.7,1389.07,1708.98,6235.17
"metamorfosear prescripto","Santa Anita",12,170,3208.12,3319.8,3745.93,3440.93,13714.78
"titulización salacidad","San Juan de Miraflores",4,65,2772.99,2685.62,2603.99,2735.97,10798.57
"zurriagar frezadero","Villa María del Triunfo",10,150,3868.24,3448.79,3228.99,3372.83,13918.85
"eclosión caratulado","Los Olivos",13,223,3570.75,3809.83,3272.11,3813.59,14466.28
"lunarejo predominantemente","Independencia",2,36,905.26,1173.17,1080.16,969.87,4128.46
"congeries aleación","Comas",9,117,4725.06,4458.58,5780.54,4423.24,19387.42
